id,root,affix,info,pos,tense,person,possession,cases,verb_voice1,verb_voice2,verb_voice3,verb_func,impulsion,copula,singular,plural,question,negative,lexical_affixes,syntactical_affixes
1370,almash/yoz,Tirishganidan,"",VERB,,,,,,,,,,,,,,,,
1329,almash/yoz,Tirishganmi,"",VERB,,,,,,,,,,,,,1,,,
1368,almash/yoz,Tirishganmidi,"",VERB,,,,,,,,,Message,,,,1,,,
1372,almash/yoz,Tirishib,"",VERB,,,,,,,,,,,,,,,,
1358,almash/yoz,Tirishim,"",VERB,,,,,,,,,,,,,,,,
1359,almash/yoz,Tirishing,"",VERB,,,,,,,,,,,,,,,,
1360,almash/yoz,Tirishingiz,"",VERB,,,,,,,,,,,,,,,,
1325,almash/yoz,Tirishmi,"",VERB,,,,,,,,,,,,,1,,,
1356,almash/yoz,Tirishni,"",VERB,,,,,,,,,,,,,,,,
1574,et/qil,Tirmoqda,"",VERB,,,,,,,,,,,,,,,,
1572,et/qil,Tiruvchi,"",VERB,,,,,,,,,,,,,,,,
372,o`tir/kuyla,Ydi,"o`tir{adi}/ kuyla{ydi} Qoida: undosh bilan tugasa (a)/ unli bilan tugasa (y) holida qo`shimcha yasaladi",VERB,,,,,,,,,Message,,,,,,,
371,o`tir/kuyla,Ydigan,"o`tir{adigan}/ kuyla{ydigan} Qoida: undosh bilan tugasa (a)/ unli bilan tugasa (y) holida qo`shimcha yasaladi",VERB,,,,,,,,,,,,,,,,
1419,bo`l,Ydiki,"",VERB,,,,,,,,,,,,,,,,
373,o`tir/kuyla,Ydilar,"o`tir{adilar}/ kuyla{ydilar}",VERB,,,,,,,,,,,,1,,,,
374,yugur/kuyla,Ydimi,"yugur{adimi}/ kuyla{ydimi}",VERB,,,,,,,,,,,,,1,,,
668,ayt/ishla,Yman,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,,,,
669,ayt/ishla,Ymanmi,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,1,,,
666,ayt/ishla,Ymiz,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,,,,
667,ayt/ishla,Ymizmi,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,1,,,
670,ayt/ishla,Ysan,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,,,,
671,ayt/ishla,Ysanmi,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,1,,,
672,ayt/ishla,Ysiz,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,,,,
673,ayt/ishla,Ysizmi,"Qoida: undoshda a/ unlida y buladi aytamiz/ ishlaymiz",VERB,,,,,,,,,,,,,1,,,
1655,ket/gapla,Yver,"",VERB,,,,,,,,,,,,,,,,
1685,kel/gapla,Yveradi,"",VERB,,,,,,,,,Message,,,,,,,
1683,kel/gapla,Yverar,"",VERB,,,,,,,,,,,,,,,,
1684,kel/gapla,Yverardi,"",VERB,,,,,,,,,Message,,,,,,,
1657,ket/gapla,Yverdi,"",VERB,,,,,,,,,Message,,,,,,,
1658,ket/gapla,Yvergan,"",VERB,,,,,,,,,,,,,,,,
1659,ket/gapla,Yvergandi,"",VERB,,,,,,,,,Message,,,,,,,
1660,ket/gapla,Yverganding,"",VERB,,,,,,,,,,,,,,,,
1661,ket/gapla,Yvergandingiz,"",VERB,,,,,,,,,,,,,,,,
1662,ket/gapla,Yvergani,"",VERB,,,,,,,,,,,,,,,,
1676,ket/gapla,Yverganidan,"",VERB,,,,,,,,,,,,,,,,
1665,ket/gapla,Yverganim,"",VERB,,,,,,,,,,,,,,,,
1663,ket/gapla,Yverganing,"",VERB,,,,,,,,,,,,,,,,
1678,ket/gapla,Yverganingdan,"",VERB,,,,,,,,,,,,,,,,
1677,ket/gapla,Yverganingga,"",VERB,,,,,,,,,,,,,,,,
1664,ket/gapla,Yverganingiz,"",VERB,,,,,,,,,,,,,,,,
1681,ket/gapla,Yverganingizda,"",VERB,,,,,,,,,,,,,,,,
1680,ket/gapla,Yverganingizdan,"",VERB,,,,,,,,,,,,,,,,
1679,ket/gapla,Yverganingizni,"",VERB,,,,,,,,,,,,,,,,
1656,ket/gapla,Yverma,"",VERB,,,,,,,,,,,,,,1,,
1671,ket/gapla,Yvermadi,"",VERB,,,,,,,,,Message,,,,,1,,
1672,ket/gapla,Yvermadik,"",VERB,,,,,,,,,,,,,,1,,
1674,ket/gapla,Yvermadim,"",VERB,,,,,,,,,,,,,,1,,
1673,ket/gapla,Yvermading,"",VERB,,,,,,,,,,,,,,1,,
1675,ket/gapla,Yvermadingiz,"",VERB,,,,,,,,,,,,,,1,,
1666,ket/gapla,Yvermagan,"",VERB,,,,,,,,,,,,,,1,,
1667,ket/gapla,Yvermagani,"",VERB,,,,,,,,,,,,,,1,,
1668,ket/gapla,Yvermaganim,"",VERB,,,,,,,,,,,,,,1,,
1669,ket/gapla,Yvermaganing,"",VERB,,,,,,,,,,,,,,1,,
1670,ket/gapla,Yvermaganingiz,"",VERB,,,,,,,,,,,,,,1,,
392,uch/besh,ala,"Sonlar uchun: uch{ala}/ besh{ala}",NUM,,,,,,,,,,,,,,,,
1689,chiq,ar,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,,,
1694,chiq,argan,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,,,
1693,chiq,arib,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,,,
1465,chiq,arilayotgan,"",VERB,,,,,,,,,,,,,,,,
1466,chiq,arilayotgani,"",VERB,,,,,,,,,,,,,,,,
1467,chiq,arilayotganligi,"",VERB,,,,,,,,,,,,,,,,
1454,chiq,arildi,"",VERB,,,,,,,,,Message,,,,,,,
1459,chiq,arildik,"",VERB,,,,,,,,,,,,,,,,
1455,chiq,arildimi,"",VERB,,,,,,,,,,,,,1,,,
1460,chiq,arilding,"",VERB,,,,,,,,,,,,,,,,
1461,chiq,arildingiz,"",VERB,,,,,,,,,,,,,,,,
1456,chiq,arilgan,"",VERB,,,,,,,,,,,,,,,,
1463,chiq,arilgani,"",VERB,,,,,,,,,,,,,,,,
1464,chiq,arilganligi,"",VERB,,,,,,,,,,,,,,,,
1457,chiq,arilganmi,"",VERB,,,,,,,,,,,,,1,,,
1691,chiq,arish,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,,,
1692,chiq,arishi,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,,,
1699,chiq,arishim,"buyruq",VERB,,,,,,,,,,,,,,,,
1698,chiq,arishing,"buyruq",VERB,,,,,,,,,,,,,,,,
1690,chiq,armay,"yugurar/sakrar dagi -(a)r suffix emasbu buyruq shaklidagisibu",VERB,,,,,,,,,,,,,,1,,
1587,uy,cha,"uycha/kichraytirish manosida",VERB,,,,,,,,,,,,,,,,
7,kitob,da,"",VERB,,,,,,,,,,,,,,,,
165,Urganch/Aziz,dagi,"faqat atoqli otlar bn kelsa/ lugaviy qushimcha buladi/ boshqa barcha xollarda suz yasovchi bladi",VERB,,,,,,,,,,,,,,,,
43,kitob,dami,"",VERB,,,,,,,,,,,,,1,,,
8,kitob,dan,"",VERB,,,,,,,,,,,,,,,,
44,kitob,danmi,"",VERB,,,,,,,,,,,,,1,,,
402,man/san/siz/biz/,day,"OT ",VERB,,,,,,,,,,,,,,,,
124,kitob,dek,"",VERB,,,,,,,,,,,,,,,,
299,o`yla/ayt/chiq/cho`k,di,"",VERB,Past,3,,,,,,Finite,Message,,,,,,,
174,ol/qo`y,dik,"",VERB,Past,1,,,,,,Finite,,,,1,,,,
179,ol/bor,dikmi,"",VERB,Past,1,,,,,,Finite,,,,1,1,,,
176,ol/bor,dilar,"",VERB,,,,,,,,,,,,1,,,,
311,o`yla/ayt/chiq/cho`k,dilarmi,"",VERB,Past,3,,,,,,Finite,,,,1,1,,,
175,ol/bor,dim,"",VERB,Past,1,,,,,,Finite,,,1,,,,,
132,yugur/sakra,dimi,"",VERB,Past,2,,,,,,Finite,,,1,,1,,,
133,yugur/sakra,dimilar,"",VERB,Past,3,,,,,,Finite,,,,1,1,,,
305,o`yla/ayt/chiq/cho`k,dimmi,"",VERB,Past,1,,,,,,,,,1,,1,,,
134,yugur/sakra,ding,"",VERB,Past,2,,,,,,Finite,,,1,,,,,
135,yugur/sakra,dingiz,"",VERB,Past,2,,,,,,Finite,,,1,,,,,
1720,bor/uxla,dingizlar,"",VERB,Past,2,,,,,,Finite,,,,1,,,,
1721,bor/uxla,dingizlarmi,"",VERB,Past,2,,,,,,Finite,,,,1,1,,,
136,yugur/sakra,dingizmi,"",VERB,Past,2,,,,,,Finite,,,1,,1,,,
304,o`yla/ayt/chiq/cho`k,dinglar,"",VERB,Past,2,,,,,,Finite,,,,1,,,,
137,yugur/sakra,dingmi,"",VERB,Past,2,,,,,,Participle,,,1,,1,,,
676,sar/qiz,g'ish,"Qoida: faqat shu 2ta asos bn kelashi mumkin. Sifat ligaviy shakl yasovchisi | Sifat darajasi",VERB,,,,,,,,,,,,,,,,
45,kitob,gami,"",NOUN,,,,Dative,,,,,,,,,1,,,
121,kitob/oyna,gina,"",NOUN,,,,,,,,,,,,,,,,
9,kun/oy,igacha,"",NOUN,,,,,,,,,,,,,,,,
1606,foydalan/kuzat,iladigan,"",VERB,,,,,,,,,,,,,,,,
1601,buyur/foydalan,ildi,"Nisbat",VERB,,,,,,,,,Message,,,,,,,
1604,buyur/foydalan,ilgan,"Nisbat",VERB,,,,,,,,,,,,,,,,
1605,buyur/foydalan,ilganlik,"Nisbat",VERB,,,,,,,,,,,,,,,,
1602,buyur/foydalan,ilib,"Nisbat",VERB,,,,,,,,,,,,,,,,
1603,buyur/foydalan,ilibdi,"Nisbat",VERB,,,,,,,,,Message,,,,,,,
1598,ikki,inchidan,"Son uchun",NUM,,,,,,,,,,,,,,,,
1599,ikki,inchini,"Son uchun",NUM,,,,,,,,,,,,,,,,
712,olti,inchisi,"son uchun",NUM,,,,,,,,,,,,,,,,
1096,tush/shosh,ir,"Orttirma nisbat/ ir/ar/iz/ tushir",VERB,,,,,,,,,,,,,,,,
1097,tush/shosh,irdi,"Orttirma nisbat",VERB,,,,,,,,,Message,,,,,,,
1099,tush/shosh,irdik,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1106,tush/shosh,irdikmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1098,tush/shosh,irdilar,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1107,tush/shosh,irdilarmi,"Orttirma nisbat",VERB,,,,,,,,,,,,1,1,,,
1100,tush/shosh,irdim,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1105,tush/shosh,irdimmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1101,tush/shosh,irding,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1102,tush/shosh,irdingiz,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1103,tush/shosh,irdingizmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1104,tush/shosh,irdingmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1109,tush/shosh,irgan,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1110,tush/shosh,irgandi,"Orttirma nisbat",VERB,,,,,,,,,Message,,,,,,,
1111,tush/shosh,irgandik,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1116,tush/shosh,irgandimi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1112,tush/shosh,irganding,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1113,tush/shosh,irgandingiz,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1118,tush/shosh,irgandingizmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1117,tush/shosh,irgandingmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1122,tush/shosh,irgani,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1142,tush/shosh,irganingda,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1143,tush/shosh,irganingdan,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1119,tush/shosh,irganlar,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1121,tush/shosh,irganlarga,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1123,tush/shosh,irganlaricha,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1120,tush/shosh,irganlarmi,"Orttirma nisbat",VERB,,,,,,,,,,,,1,1,,,
1145,tush/shosh,irganligi,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1146,tush/shosh,irganligidan,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1147,tush/shosh,irganligiga,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1108,tush/shosh,irib,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1127,tush/shosh,irildi,"Orttirma nisbat",VERB,,,,,,,,,Message,,,,,,,
1132,tush/shosh,irildik,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1138,tush/shosh,irildikmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1128,tush/shosh,irildilar,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1133,tush/shosh,irildim,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1139,tush/shosh,irildimmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1134,tush/shosh,irilding,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1135,tush/shosh,irildingiz,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1136,tush/shosh,irildingizmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1137,tush/shosh,irildingmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1129,tush/shosh,irilgan,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1131,tush/shosh,irilgandi,"Orttirma nisbat",VERB,,,,,,,,,Message,,,,,,,
1130,tush/shosh,irilganmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1140,tush/shosh,irilmoqchi,"Orttirma nisbat",VERB,Future,3,,,,,,,Proposal,,,,,,,
1126,tush/shosh,irmoq,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1141,tush/shosh,irmoqchi,"Orttirma nisbat",VERB,Future,3,,,,,,,Proposal,,,,,,,
1148,oq/tom,iz,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1149,oq/tom,izdi,"Orttirma nisbat",VERB,,,,,,,,,Message,,,,,,,
1153,oq/tom,izdik,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1154,oq/tom,izdikmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1150,oq/tom,izdilar,"Orttirma nisbat",VERB,,,,,,,,,,,,1,,,,
1152,oq/tom,izdilarmi,"Orttirma nisbat",VERB,,,,,,,,,,,,1,1,,,
1151,oq/tom,izdimi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1155,oq/tom,izdimmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1158,oq/tom,izding,"Orttirma nisbat",VERB,,,,,,,,,,,,,,,,
1159,oq/tom,izdingiz,"Orttirma nisbat tommoq+iz=tomiz",VERB,,,,,,,,,,,,,,,,
1157,oq/tom,izdingizmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1156,oq/tom,izdingmi,"Orttirma nisbat",VERB,,,,,,,,,,,,,1,,,
1222,tomiz,izgan,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1223,tomiz,izgandi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,Message,,,,,,,
1225,tom,izgandik,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1224,tomiz,izgandimi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,1,,,
1226,tom,izganding,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1227,tom,izgandingiz,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1229,tom,izgani,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1232,tom,izganida,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1230,tom,izganidan,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1231,tom,izganiga,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1228,tom,izganlar,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,1,,,,
1233,tom,izib,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1234,tom,izibdi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,Message,,,,,,,
1235,tom,izibdimi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,1,,,
1239,tom,izildi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,Message,,,,,,,
1240,tom,izildimi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,1,,,
1238,tom,izilgan,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1242,tom,izilganda,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1243,tom,izilgandan,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1245,tom,izilgani,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1247,tom,izilganida,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1246,tom,izilganidan,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1248,tom,izilganiga,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1249,tom,izilganligi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1267,tom,izilganligidan,"",VERB,,,,,,,,,,,,,,,,
1268,tom,izilganligini,"",VERB,,,,,,,,,,,,,,,,
1241,tom,izilganmi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,1,,,
1244,tom,izilganni,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1250,tom,izilib,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1251,tom,izilibdi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,Message,,,,,,,
1252,tom,izilibdimi,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,1,,,
1253,tom,izish,"",VERB,,,,,,,,,,,,,,,,
1255,tom,izishda,"",VERB,,,,,,,,,,,,,,,,
1254,tom,izishdan,"",VERB,,,,,,,,,,,,,,,,
1261,tom,izishdi,"",VERB,,,,,,,,,Message,,,,,,,
1262,tom,izishdilar,"",VERB,,,,,,,,,,,,1,,,,
1263,tom,izishgan,"",VERB,,,,,,,,,,,,,,,,
1264,tom,izishgandi,"",VERB,,,,,,,,,Message,,,,,,,
1265,tom,izishgandilar,"",VERB,,,,,,,,,,,,1,,,,
1266,tom,izishgandimi,"",VERB,,,,,,,,,,,,,1,,,
1256,tom,izishi,"",VERB,,,,,,,,,,,,,,,,
1257,tom,izishiga,"",VERB,,,,,,,,,,,,,,,,
1259,tom,izishim,"",VERB,,,,,,,,,,,,,,,,
1258,tom,izishing,"",VERB,,,,,,,,,,,,,,,,
1260,tom,izishingiz,"",VERB,,,,,,,,,,,,,,,,
1236,tom,izmoq,"tom+iz (tommoq feli + iz nisbati)",VERB,,,,,,,,,,,,,,,,
1237,tom,izmoqchi,"tom+iz (tommoq feli + iz nisbati)",VERB,Future,3,,,,,,,Proposal,,,,,,,
1588,ona,jon,"onajon/xurmatlash manosida",NOUN,,,,,,,,,,,,,,,,
1643,oy/kun/kup,lab,"",ADV,,,,,,,,,,,,,,,,
393,ikki/o`n,lab,"Sonlar uchun: ikki{lab}/ o`n{lab}",NUM,,,,,,,,,,,,,,,,
10,kitob,lar,"",NOUN,,,,,,,,,,,,1,,,,
391,o`n/yuz/ming,larcha,"Sonlar uchun: o`n{larcha}/ yuz{larcha}",NUM,,,,,,,,,,,,1,,,,
11,kitob,larda,"",NOUN,,,,Locative,,,,,,,,1,,,,
167,u/bu/siz/biz,lardagi,"",NOUN,,,,,,,,,,,,1,,,,
12,kitob,lardan,"",NOUN,,,,Ablative,,,,,,,,1,,,,
693,biz,lardanmi,"",NOUN,,,,Ablative,,,,,,,,1,1,,,
404,osmon,larday,"OT Qoida: faqatgina [u/bu/shu] suzlaridan keyin keladi u{nday}/bu{nday}/shu{nday}",NOUN,,,,,,,,,,,,1,,,,
125,rais,lardek,"",NOUN,,,,,,,,,,,,1,,,,
13,kitob,larga,"",NOUN,,,,Dative,,,,,,,,1,,,,
122,kitob,largina,"",NOUN,,,,,,,,,,,,1,,,,
14,kitob,lari,"",NOUN,,,3,,,,,,,,,1,,,,
158,fuqaro,larida,"",NOUN,,,3,Locative,,,,,,,,1,,,,
157,fuqaro,laridan,"",NOUN,,,3,Ablative,,,,,,,,1,,,,
156,fuqaro,lariga,"",NOUN,,,3,Dative,,,,,,,,1,,,,
355,ruchka/kitob,larim,"kitob{larim}",NOUN,,,1,,,,,,,,,1,,,,
359,ruchka/kitob,larimda,"kitob{larimda}",NOUN,,,1,Locative,,,,,,,,1,,,,
1302,kitob/oila,larimdagi,"",NOUN,,,1,,,,,,,,,1,,,,
1304,kitob/oila,larimdagiday,"",NOUN,,,1,,,,,,,,,1,,,,
1303,kitob/oila,larimdagidek,"",NOUN,,,1,,,,,,,,,1,,,,
360,ruchka/kitob,larimdan,"kitob{larimdan}",NOUN,,,1,Ablative,,,,,,,,1,,,,
361,ruchka/kitob,larimga,"kitob{larimga}",NOUN,,,1,Dative,,,,,,,,1,,,,
15,kitob,larimiz,"",NOUN,,,1,,,,,,,,,1,,,,
1706,maktab,larimizda,"",NOUN,,,1,Locative,,,,,,,,1,,,,
1288,kitob,larimizdagi,"",NOUN,,,1,,,,,,,,,1,,,,
1289,kitob,larimizdagidek,"",NOUN,,,1,,,,,,,,,1,,,,
327,kitob,larimizdan,"kitoblarimizdan faqat shuni saqlab qoldik",NOUN,,,1,Ablative,,,,,,,,1,,,,
422,kitob,larimizdangina,"",NOUN,,,1,Ablative,,,,,,,,1,,,lar,imiz dan gina
1703,uy/kitob,larimizga,"OT",NOUN,,,1,Dative,,,,,,,,1,,,,
421,kitob/ko`cha,larimizgina,"",NOUN,,,1,,,,,,,,,1,,,,
16,kitob,larimizni,"",NOUN,,,3,Accusative,,,,,,,,1,,,,
326,kitob,larimiznigina,"kitoblarimiznigina saqlab qoldik",NOUN,,,2,Accusative,,,,,,,,1,,,,
164,fuqaro,larimizning,"",NOUN,,,2,Genitive,,,,,,,,1,,,,
358,ruchka/kitob,larimni,"kitob{larimni}",NOUN,,,1,Accusative,,,,,,,,1,,,,
414,ishchi,larimniki,"",NOUN,,,1,,,,,,,,,1,,,,
363,ruchka/kitob,larimning,"kitob{larimning}",NOUN,,,1,Genitive,,,,,,,,1,,,,
17,kitob,laring,"",NOUN,,,2,,,,,,,,,1,,,,
18,kitob,laringiz,"",NOUN,,,2,,,,,,,,,1,,,,
330,kitob,laringizdan,"kitoblaringizdan shularni ajratib oldik",NOUN,,,2,Ablative,,,,,,,,1,,,,
19,kitob,laringizni,"",NOUN,,,2,Accusative,,,,,,,,1,,,,
329,kitob,laringizning,"kitoblaringizning qiymati",NOUN,,,2,Genitive,,,,,,,,1,,,,
27,kitob,larini,"",NOUN,,,3,Accusative,,,,,,,,1,,,,
159,fuqaro,larining,"",NOUN,,,,Genitive,,,,,,,,1,,,,
324,o`quvchi,larmi,"",NOUN,,,,,,,,,,,,1,1,,,
713,kitobxon,larmiz,"",NOUN,,,,,,,,,,1,,1,,,,
20,kitob,larni,"",NOUN,,,,Accusative,,,,,,,,1,,,,
123,kitob,larnigina,"",NOUN,,,,Accusative,,,,,,,,1,,,,
224,u/siz/biz/,larniki,"Qoida: {lar} qushimchasidan keyin albatta {niki} shaklida qo`shiladi.",NOUN,,,,,,,,,,,,1,,,,
225,u/siz/biz/,larnikichalik,"Qoida: {lar} qushimchasidan keyin albatta {niki} shaklida qo`shiladi.",NOUN,,,,,,,,,,,,1,,,,
21,kitob,larning,"",NOUN,,,,Genitive,,,,,,,,1,,,,
629,biz/u/kitob,larninggina,"larnigina buladi lekin larninggina buladimi yuqmi surash kerak",NOUN,,,2,,,,,,,,,1,,,,
711,nom/ism/anjir,li,"",NOUN,,,,,,,,,,,,,,,,
138,yugur/sakra,ma,"",VERB,,,,,,,,,Imperative,,,,,1,,
375,yugur/kuyla,madi,"",VERB,,,,,,,,,Message,,,,,1,,
1402,ayt,madik,"",VERB,,,,,,,,,,,,,,1,,
1408,ayt,madikmi,"",VERB,,,,,,,,,,,,,1,1,,
376,yugur/kuyla,madilar,"",VERB,Past,,,,,,,,,,,1,1,1,,
1754,kel,madilarmi,"",VERB,Past,3,,,,,,,,,,1,1,1,,
1401,ayt,madim,"",VERB,,,,,,,,,,,,,,1,,
1407,ayt,madimmi,"",VERB,,,,,,,,,,,,,1,1,,
139,yugur/sakra,mading,"",VERB,,,,,,,,,,,,,,1,,
140,yugur/sakra,madingiz,"",VERB,,,,,,,,,,,,,,1,,
141,yugur/sakra,madingizmi,"",VERB,,,,,,,,,,,,,1,1,,
142,yugur/sakra,madingmi,"",VERB,,,,,,,,,,,,,1,1,,
250,ayt/uxla,magan,"uxla{magan} ko`rinardi",VERB,,,,,,,,,,,,,,1,,
705,bil/ko`r,magandek,"",VERB,,,,,,,,,,,,,,1,,
377,yugur/kuyla,magandi,"",VERB,,,,,,,,,Message,,,,,1,,
378,yugur/kuyla,magandilar,"",VERB,,,,,,,,,,,,1,,1,,
752,bil,maganding,"bilmaydiganlarimizdan xulosa chiqarib ",VERB,,,,,,,,,,,,,,,,
1743,bor,magandingizlarmi,"FEL",VERB,,,,,,,,,,,,,,,,
753,bil,magandingmi,"bilmaydiganlarimizdan xulosa chiqarib ",VERB,,,,,,,,,,,,,1,,,
704,bil/ko`r,maganga,"",VERB,,,,,,,,,,,,,,1,,
268,bor/ayt/chiq,magani,"Q:{g/q} bor{magani}/ chiq{magani}",VERB,,,,,,,,,,,,,,,,
267,bor/ayt/chiq,maganida,"bor{maganida}/ chiq{maganida}",VERB,,,,,,,,,,,,,,1,,
251,ayt/uxla,maganidan,"uxla{maganidan} xavotirda edi",VERB,,,,,,,,,,,,,,1,,
709,bil/ko`r,maganidek,"",VERB,,,,,,,,,,,,,,1,,
381,yugur/kuyla,maganing,"yugur{maganing}",VERB,,,,,,,,,,,,,,1,,
383,yugur/kuyla,maganingda,"yugur{maganingda}",VERB,,,,,,,,,,,,,,1,,
382,yugur/kuyla,maganingdan,"yugur{maganingdan}",VERB,,,,,,,,,,,,,,1,,
384,yugur/kuyla,maganingni,"yugur{maganingni}",VERB,,,,,,,,,,,,,,1,,
707,bil/ko`r,maganini,"",VERB,,,,,,,,,,,,,,1,,
